etf,holding_rank,holding_weight_pct,symbol,name,group,group_sector,group_phase,group_rank,group_score,group_pioneer_score,group_breadth_score,stock_rank_within_group,role,strength,rs189,rs63,rs21,acceleration,slow_acceleration,breakout_status
PAVE,27,0.35,DNOW,DNOW Inc.,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,5,FOLLOWER,71.7,55.0,85.8,81.8,-4.0,30.8,NONE
PAVE,28,0.35,USLM,"United States Lime & Minerals, Inc.",Bldg-Cement/Concrt/Ag,Non-Energy Minerals,LOSING,87,42.1,54.6,23.5,2,FOLLOWER,46.7,30.8,56.5,70.6,14.1,25.8,NONE
PAVE,29,0.35,ECG,"Everus Construction Group, Inc.",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,14,FOLLOWER,32.8,66.3,11.4,15.0,3.6,-54.9,NONE
PAVE,30,0.35,BMI,"Badger Meter, Inc.",Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,25,FOLLOWER,39.4,12.4,66.2,52.7,-13.5,53.7,NONE
PAVE,31,0.34,TITN,Titan Machinery Inc.,Retail/Whlsle-Bldg Prds,Distribution Services,LOSING,122,38.6,43.2,31.7,4,FOLLOWER,49.2,47.8,26.7,89.6,62.9,-21.1,NONE
PAVE,32,0.34,DXPE,"DXP Enterprises, Inc.",Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,1,LEADER,86.4,94.7,90.0,88.3,-1.7,-4.7,NONE
PAVE,33,0.34,CSW,"CSW Industrials, Inc.",Bldg-A/C & Heating Prds,Producer Manufacturing,LOSING,165,30.9,26.9,36.8,1,FOLLOWER,58.2,53.0,75.0,30.4,-44.7,22.0,NONE
PAVE,34,0.34,CALX,"Calix, Inc.",Computer-Networking,Electronic Technology,LOSING,83,42.3,55.1,22.9,8,FOLLOWER,28.7,8.2,29.5,68.4,39.0,21.3,NONE
PAVE,35,0.32,ROAD,"Construction Partners, Inc. Class A",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,13,FOLLOWER,32.9,31.1,25.6,58.8,33.2,-5.4,NONE
PAVE,36,0.32,WNC,Wabash National Corporation,Transportation-Equip Mfg,Producer Manufacturing,LOSING,90,41.2,52.5,24.2,1,LEADER,84.2,86.6,98.7,71.1,-27.6,12.1,BREAKOUT_WATCH
PAVE,37,0.32,ROCK,"Gibraltar Industries, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,9,FOLLOWER,49.5,21.2,80.7,68.9,-11.8,59.5,NONE
PAVE,38,0.32,TPC,Tutor Perini Corporation,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,2,FOLLOWER,68.6,71.0,80.9,67.3,-13.6,9.8,NONE
PAVE,39,0.31,CENX,Century Aluminum Company,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,6,FOLLOWER,52.7,86.4,7.6,57.0,49.5,-78.8,NONE
PAVE,40,0.31,GVA,Granite Construction Incorporated,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,12,FOLLOWER,34.8,52.3,20.1,43.0,22.9,-32.2,NONE
PAVE,41,0.31,LPX,Louisiana-Pacific Corporation,Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,29,FOLLOWER,29.6,19.4,29.6,34.5,4.9,10.2,NONE
PAVE,42,0.3,MWA,"Mueller Water Products, Inc. Class A",Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,28,FOLLOWER,31.4,33.8,35.1,26.5,-8.6,1.3,NONE
PAVE,43,0.3,MTX,Minerals Technologies Inc.,Chemicals-Specialty,Process Industries,LOSING,71,51.1,59.8,38.0,26,FOLLOWER,36.7,60.0,26.4,18.3,-8.1,-33.6,NONE
PAVE,44,0.3,HRI,"Herc Holdings, Inc.",Comml Svcs-Leasing,Finance,LOSING,148,32.5,37.1,25.6,3,FOLLOWER,57.4,51.4,78.2,54.0,-24.1,26.8,NONE
PAVE,45,0.3,GRC,Gorman-Rupp Company,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,16,FOLLOWER,49.4,87.6,48.7,18.0,-30.7,-38.9,NONE
PAVE,46,0.3,MTUS,Metallus Inc.,Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,4,FOLLOWER,42.5,54.8,38.4,31.0,-7.4,-16.3,NONE
PAVE,47,0.3,MDU,"MDU Resources Group, Inc.",Utilities,Utilities,LOSING,61,49.8,64.6,27.7,43,FOLLOWER,37.0,28.9,32.7,43.6,10.9,3.8,NONE
PAVE,48,0.29,IIIN,"Insteel Industries, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,13,FOLLOWER,39.6,31.7,64.0,36.6,-27.4,32.3,NONE
PAVE,49,0.28,TTAM,Titan America SA,Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,30,FOLLOWER,24.9,25.4,26.6,28.2,1.6,1.2,NONE
PAVE,50,0.28,GBX,"Greenbrier Companies, Inc.",Transportation-Equip Mfg,Producer Manufacturing,LOSING,90,41.2,52.5,24.2,5,FOLLOWER,29.2,38.9,35.8,14.6,-21.2,-3.1,NONE
PAVE,51,0.27,MWH,SOLV Energy Inc Class A,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,23,FOLLOWER,11.0,,8.4,11.3,2.9,,NONE
PAVE,52,0.27,MYRG,MYR Group Inc.,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,16,FOLLOWER,32.2,71.0,5.3,8.7,3.4,-65.7,NONE
PAVE,53,0.27,CTOS,Custom Truck One Source Inc,Comml Svcs-Leasing,Finance,LOSING,148,32.5,37.1,25.6,10,FOLLOWER,41.8,78.8,33.6,12.8,-20.8,-45.2,NONE
PAVE,54,0.27,RYZ,Ryerson Holding Corporation,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,19,FOLLOWER,29.0,49.7,23.5,12.2,-11.4,-26.2,NONE
PAVE,55,0.26,NWPX,NWPX Infrastructure Inc.,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,10,FOLLOWER,48.2,93.1,26.1,10.5,-15.6,-67.0,NONE
PAVE,56,0.26,KNF,Knife River Corporation,Bldg-Cement/Concrt/Ag,Non-Energy Minerals,LOSING,87,42.1,54.6,23.5,10,FOLLOWER,13.1,17.1,11.8,7.0,-4.9,-5.3,NONE
PAVE,57,0.25,PRIM,Primoris Services Corporation,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,26,FOLLOWER,6.1,4.3,3.8,6.6,2.9,-0.5,NONE
PAVE,58,0.25,TRN,"Trinity Industries, Inc.",Transportation-Equip Mfg,Producer Manufacturing,LOSING,90,41.2,52.5,24.2,4,FOLLOWER,32.6,50.7,23.8,15.9,-7.9,-27.0,NONE
PAVE,59,0.24,LGN,Legence Corp. Class A,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,19,FOLLOWER,24.2,56.8,4.5,5.2,0.7,-52.3,NONE
PAVE,60,0.24,ASTE,"Astec Industries, Inc.",Machinery-Constr/Mining/Farming,Producer Manufacturing,LOSING,27,66.1,76.0,51.2,13,FOLLOWER,20.4,30.5,16.8,5.5,-11.2,-13.8,NONE
PAVE,61,0.23,CTRI,"Centuri Holdings, Inc.",Utilities,Utilities,LOSING,61,49.8,64.6,27.7,71,FOLLOWER,13.8,26.5,6.3,1.5,-4.8,-20.2,NONE
PAVE,62,3.38,DE,Deere & Company,Machinery-Constr/Mining/Farming,Producer Manufacturing,LOSING,27,66.1,76.0,51.2,2,LEADER,84.0,77.8,82.9,77.3,-5.6,5.2,BREAKOUT_WATCH
PAVE,63,3.36,FAST,Fastenal Company,Retail - Specialty,Retail Trade,LOSING,135,37.6,39.8,34.3,2,FOLLOWER,64.7,63.9,69.9,60.9,-9.0,6.0,NONE
PAVE,64,3.32,EMR,Emerson Electric Co.,Elec-Scientific/Msrng,Electronic Technology,LOSING,124,36.4,42.9,26.8,1,FOLLOWER,59.0,57.0,60.4,56.4,-4.0,3.3,NONE
PAVE,65,3.26,NUE,Nucor Corporation,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,3,FOLLOWER,55.5,86.2,37.7,31.0,-6.7,-48.4,NONE
PAVE,66,3.13,PH,Parker-Hannifin Corporation,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,7,FOLLOWER,60.2,53.8,80.6,48.9,-31.7,26.8,NONE
PAVE,67,3.11,UNP,Union Pacific Corporation,Transportation-Rail,Transportation,LOSING,131,46.0,41.4,52.9,1,FOLLOWER,71.0,72.4,73.7,61.0,-12.7,1.3,NONE
PAVE,68,3.1,NSC,Norfolk Southern Corporation,Transportation-Rail,Transportation,LOSING,131,46.0,41.4,52.9,3,FOLLOWER,65.5,59.3,70.0,58.3,-11.7,10.7,NONE
PAVE,69,3.05,ETN,Eaton Corp. Plc,Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,7,FOLLOWER,43.7,58.2,41.7,31.1,-10.7,-16.5,NONE
PAVE,70,3.03,CRH,CRH public limited company,Bldg-Cement/Concrt/Ag,Non-Energy Minerals,LOSING,87,42.1,54.6,23.5,6,FOLLOWER,22.8,13.7,20.4,42.9,22.5,6.8,NONE
PAVE,71,3.01,CSX,CSX Corporation,Transportation-Rail,Transportation,LOSING,131,46.0,41.4,52.9,2,FOLLOWER,67.4,80.3,65.1,48.8,-16.3,-15.2,NONE
PAVE,72,2.93,PWR,"Quanta Services, Inc.",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,8,FOLLOWER,41.7,71.4,20.0,13.4,-6.6,-51.4,NONE
PAVE,73,2.92,TT,Trane Technologies plc,Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,21,FOLLOWER,39.9,43.4,37.3,34.2,-3.0,-6.1,NONE
PAVE,74,2.9,ROK,"Rockwell Automation, Inc.",Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,14,FOLLOWER,31.5,46.3,26.5,9.8,-16.7,-19.8,NONE
PAVE,75,2.87,URI,"United Rentals, Inc.",Comml Svcs-Leasing,Finance,LOSING,148,32.5,37.1,25.6,5,FOLLOWER,55.2,67.5,52.2,28.1,-24.2,-15.3,NONE
PAVE,76,2.75,SRE,Sempra,Utilities,Utilities,LOSING,61,49.8,64.6,27.7,60,FOLLOWER,28.7,20.9,28.5,15.9,-12.5,7.6,NONE
PAVE,77,2.69,HWM,Howmet Aerospace Inc.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,28,FOLLOWER,36.2,59.6,31.0,7.8,-23.2,-28.6,NONE
PAVE,78,2.06,VMC,Vulcan Materials Company,Bldg-Cement/Concrt/Ag,Non-Energy Minerals,LOSING,87,42.1,54.6,23.5,4,FOLLOWER,31.7,24.2,31.1,49.5,18.4,6.8,NONE
PAVE,79,1.98,STLD,"Steel Dynamics, Inc.",Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,7,FOLLOWER,40.2,77.8,21.3,16.7,-4.6,-56.5,NONE
PAVE,80,1.93,EME,"EMCOR Group, Inc.",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,9,FOLLOWER,37.5,60.2,20.1,15.6,-4.5,-40.0,NONE
PAVE,81,1.83,MLM,"Martin Marietta Materials, Inc.",Bldg-Cement/Concrt/Ag,Non-Energy Minerals,LOSING,87,42.1,54.6,23.5,5,FOLLOWER,23.8,16.2,23.4,39.1,15.6,7.3,NONE
PAVE,82,1.64,ATI,ATI Inc,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,2,LEADER,82.2,95.0,72.8,74.4,1.6,-22.3,NONE
PAVE,83,1.43,AMRZ,Amrize Ltd,Bldg-Constr Prds/Misc,Producer Manufacturing,LOSING,168,24.2,24.6,23.7,3,FOLLOWER,15.0,19.9,13.0,10.9,-2.1,-6.9,NONE
PAVE,84,1.41,HUBB,Hubbell Incorporated,Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,12,FOLLOWER,34.2,44.1,35.1,27.6,-7.6,-9.0,NONE
PAVE,85,1.4,CRS,Carpenter Technology Corporation,Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,1,FOLLOWER,46.5,82.4,34.6,14.9,-19.7,-47.8,NONE
PAVE,86,1.19,WWD,"Woodward, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,25,FOLLOWER,38.6,53.6,37.8,21.0,-16.8,-15.8,NONE
PAVE,87,1.15,RS,"Reliance, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,8,FOLLOWER,51.1,76.1,41.5,22.6,-18.9,-34.6,NONE
PAVE,88,1.12,MTZ,"MasTec, Inc.",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,18,FOLLOWER,25.2,53.0,5.8,13.8,8.0,-47.2,NONE
PAVE,89,1.06,FTV,Fortive Corp.,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,12,FOLLOWER,52.4,49.1,40.0,41.6,1.6,-9.1,NONE
PAVE,90,1.04,J,Jacobs Solutions Inc.,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,3,FOLLOWER,66.3,49.1,83.2,77.7,-5.5,34.1,NONE
PAVE,91,1.0,IEX,IDEX Corporation,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,6,FOLLOWER,62.1,72.3,65.3,40.9,-24.4,-7.0,NONE
PAVE,92,0.98,WCC,"WESCO International, Inc.",Electronic-Parts,Electronic Technology,LOSING,128,36.4,42.6,27.1,7,FOLLOWER,47.0,68.7,30.9,40.3,9.5,-37.8,NONE
PAVE,93,0.92,RBC,RBC Bearings Incorporated,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,18,FOLLOWER,29.5,50.0,18.6,11.1,-7.5,-31.4,NONE
PAVE,94,0.91,LECO,"Lincoln Electric Holdings, Inc.",Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,5,FOLLOWER,62.8,58.5,68.1,71.6,3.5,9.6,NONE
PAVE,95,0.85,STRL,"Sterling Infrastructure, Inc.",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,10,FOLLOWER,36.5,76.2,2.6,3.0,0.3,-73.5,NONE
PAVE,96,0.83,CSL,Carlisle Companies Incorporated,Diversified Operations,Producer Manufacturing,LOSING,101,43.8,50.0,34.6,6,FOLLOWER,46.8,48.7,49.0,29.1,-19.9,0.3,NONE
PAVE,97,0.82,TRMB,Trimble Inc.,Computer Sftwr-Design,Technology Services,LOSING,50,58.1,66.4,45.7,8,FOLLOWER,37.7,10.5,49.8,67.7,17.9,39.3,NONE
PAVE,98,0.81,MLI,"Mueller Industries, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,12,FOLLOWER,40.0,53.1,36.9,20.2,-16.7,-16.2,NONE
PAVE,99,0.78,RPM,RPM International Inc.,Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,25,FOLLOWER,35.6,32.1,39.0,31.9,-7.1,6.9,NONE
PAVE,100,0.78,AA,Alcoa Corporation,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,25,FOLLOWER,40.2,60.4,5.1,77.5,72.4,-55.3,NONE
SIL,1,23.27,WPM,Wheaton Precious Metals Corp,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,9,PIONEER,79.8,78.5,78.1,96.4,18.3,-0.5,NONE
SIL,2,11.36,PAAS,Pan American Silver Corp.,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,45,FOLLOWER,51.4,62.8,27.5,89.4,61.9,-35.3,NONE
SIL,3,11.09,CDE,"Coeur Mining, Inc.",Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,27,FOLLOWER,63.6,68.0,59.5,96.6,37.1,-8.5,NONE
SIL,4,4.9,HL,Hecla Mining Company,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,21,FOLLOWER,66.7,64.0,71.0,96.9,25.8,7.0,NONE
SIL,7,4.25,SSRM,SSR Mining Inc,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,3,PIONEER,87.3,88.8,87.8,98.1,10.3,-1.0,NONE
SIL,10,3.56,BVN,Compania de Minas Buenaventura SAA Sponsored ADR,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,30,FOLLOWER,61.8,80.5,34.2,81.5,47.3,-46.3,NONE
SIL,15,1.78,EXK,Endeavour Silver Corp.,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,28,FOLLOWER,63.5,63.8,63.7,97.2,33.6,-0.2,NONE
SIL,24,0.59,HYMC,Hycroft Mining Holding Corporation Class A,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,40,FOLLOWER,55.9,96.7,7.5,88.6,81.1,-89.2,NONE
SIL,25,0.58,MUX,McEwen Inc.,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,55,FOLLOWER,45.6,51.7,25.7,85.8,60.0,-25.9,NONE
REMX,2,,ALB,Albemarle Corporation,Chemicals-Specialty,Process Industries,LOSING,71,51.1,59.8,38.0,25,FOLLOWER,38.4,44.4,11.2,83.6,72.4,-33.2,NONE
REMX,3,,MP,MP Materials Corp Class A,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,30,FOLLOWER,32.7,23.0,11.1,94.6,83.5,-11.9,NONE
REMX,6,,ALM,Almonty Industries Inc.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,8,FOLLOWER,64.1,98.1,26.8,99.1,72.2,-71.3,NONE
REMX,7,,SQM,Sociedad Quimica y Minera de Chile S.A. Sponsored ADR Pfd Series B,Chemicals-Agricultural,Process Industries,EMERGING,15,62.1,72.9,45.8,5,FOLLOWER,52.6,65.9,29.2,87.0,57.8,-36.7,NONE
REMX,18,,ELVR,Elevra Lithium Limited Unsponsored ADR,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,15,FOLLOWER,50.4,89.7,6.1,80.5,74.4,-83.5,NONE
REMX,19,,LAC,Lithium Americas Corp,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,42,FOLLOWER,19.3,5.0,2.7,71.7,69.0,-2.2,NONE
REMX,20,,LAR,Lithium Argentina AG,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,21,FOLLOWER,42.6,63.5,5.3,80.8,75.5,-58.2,NONE
REMX,21,,SGML,Sigma Lithium Corporation,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,19,FOLLOWER,44.6,58.8,10.3,93.0,82.7,-48.5,NONE
REMX,23,,TROX,Tronox Holdings Plc,Chemicals-Specialty,Process Industries,LOSING,71,51.1,59.8,38.0,28,FOLLOWER,32.9,74.2,5.8,14.2,8.3,-68.3,NONE
REMX,25,,SLI,Standard Lithium Ltd.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,38,FOLLOWER,28.2,6.8,5.3,94.2,88.9,-1.5,NONE
REMX,26,,UAMY,United States Antimony Corporation,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,44,FOLLOWER,15.0,16.6,2.0,27.3,25.3,-14.6,NONE
REMX,28,,IPX,Iperionx Ltd. Sponsored ADR,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,43,FOLLOWER,19.1,7.8,1.4,66.1,64.8,-6.4,NONE
PPH,1,,LLY,Eli Lilly and Company,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,21,FOLLOWER,49.9,42.1,58.2,51.2,-7.0,16.1,NONE
PPH,2,,MRK,"Merck & Co., Inc.",Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,5,LEADER,80.9,80.0,89.8,81.7,-8.0,9.7,NONE
PPH,3,,NVS,Novartis AG Sponsored ADR,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,19,FOLLOWER,52.8,59.8,52.6,32.8,-19.8,-7.2,NONE
PPH,4,,PFE,Pfizer Inc.,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,10,FOLLOWER,71.5,56.2,70.4,82.3,11.9,14.2,BREAKOUT_WATCH
PPH,5,,BMY,Bristol-Myers Squibb Company,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,7,LEADER,79.3,77.5,84.7,57.2,-27.5,7.2,NONE
PPH,6,,NVO,Novo Nordisk A/S Sponsored ADR Class B,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,27,FOLLOWER,34.7,30.8,52.1,33.5,-18.6,21.3,NONE
PPH,7,,MCK,McKesson Corporation,Medical-Distribution,Distribution Services,LOSING,132,44.0,41.4,48.0,2,FOLLOWER,56.7,34.1,82.3,61.0,-21.3,48.2,NONE
PPH,8,,ABBV,"AbbVie, Inc.",Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,13,FOLLOWER,67.2,54.8,83.1,56.8,-26.3,28.3,NONE
PPH,9,,JNJ,Johnson & Johnson,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,8,FOLLOWER,74.0,69.5,81.3,62.9,-18.3,11.8,NONE
PPH,10,,GSK,GSK plc Sponsored ADR,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,26,FOLLOWER,41.4,44.6,49.2,36.1,-13.1,4.5,NONE
PPH,11,,SNY,Sanofi SA Sponsored ADR,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,25,FOLLOWER,44.8,26.0,50.3,59.5,9.1,24.4,NONE
PPH,12,,COR,"Cencora, Inc.",Medical-Distribution,Distribution Services,LOSING,132,44.0,41.4,48.0,3,FOLLOWER,50.8,20.3,84.2,62.8,-21.4,63.9,NONE
PPH,13,,AZN,AstraZeneca PLC,Medical - Profitable Biotech,Health Technology,LOSING,44,62.1,68.5,52.4,40,FOLLOWER,20.7,19.6,22.8,25.3,2.5,3.2,NONE
PPH,14,,HLN,Haleon PLC Sponsored ADR,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,18,FOLLOWER,56.1,41.5,73.0,57.2,-15.8,31.4,NONE
PPH,15,,TEVA,Teva Pharmaceutical Industries Limited Sponsored ADR,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,15,FOLLOWER,63.3,74.9,52.0,59.5,7.5,-23.0,NONE
PPH,16,,TAK,Takeda Pharmaceutical Co. Ltd. Sponsored ADR,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,12,FOLLOWER,68.5,63.4,79.6,65.7,-13.9,16.2,NONE
PPH,18,,VTRS,"Viatris, Inc.",Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,17,FOLLOWER,58.6,86.3,54.3,22.1,-32.1,-32.1,NONE
PPH,19,,JAZZ,Jazz Pharmaceuticals Public Limited Company,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,16,FOLLOWER,62.8,78.3,59.9,40.6,-19.2,-18.4,NONE
PPH,20,,CORT,Corcept Therapeutics Incorporated.,Medical - Profitable Biotech,Health Technology,LOSING,44,62.1,68.5,52.4,13,FOLLOWER,71.1,78.6,97.4,39.9,-57.5,18.9,NONE
PPH,21,,AXSM,"Axsome Therapeutics, Inc.",Medical - Revenue Biotech,Health Technology,LOSING,43,59.9,68.6,46.8,41,FOLLOWER,34.2,71.0,17.2,13.5,-3.7,-53.8,NONE
PPH,22,,ELAN,"Elanco Animal Health, Inc.",Medical-Products,Health Technology,LOSING,52,61.4,65.7,55.0,58,FOLLOWER,37.4,38.1,44.0,12.8,-31.2,5.9,NONE
PPH,23,,OGN,Organon & Co.,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,11,FOLLOWER,71.0,91.6,50.0,54.8,4.8,-41.6,BREAKOUT_WATCH
PPH,24,,BHC,Bausch Health Companies Inc.,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,23,FOLLOWER,46.2,36.6,81.7,16.5,-65.3,45.2,NONE
PPH,25,,PRGO,Perrigo Co. Plc,Medical - Pharmaceuticals,Health Technology,LOSING,29,63.8,74.1,48.3,9,FOLLOWER,71.6,56.6,93.4,98.2,4.8,36.8,BREAKOUT_NOW
XRT,1,2.373966,ANF,Abercrombie & Fitch Co. Class A,Retail-Apparel/Shoes/Acc,Retail Trade,LOSING,91,43.7,52.2,30.9,1,LEADER,87.4,82.9,99.0,97.7,-1.3,16.1,NONE
XRT,2,2.184784,HZO,"MarineMax, Inc.",Retail-Leisure Products,Retail Trade,LOSING,123,35.5,43.0,24.3,1,LEADER,99.5,96.3,95.9,98.5,2.6,-0.4,BREAKOUT_WATCH
XRT,3,1.797745,GO,Grocery Outlet Holding Corp.,Retail-Super/Mini Mkts,Retail Trade,LOSING,155,32.0,35.7,26.4,1,FOLLOWER,67.5,46.4,95.0,93.9,-1.1,48.6,NONE
XRT,4,1.747758,KMX,"CarMax, Inc.",Retail/Whlsle-Automobile,Retail Trade,LOSING,130,40.4,41.8,38.3,1,LEADER,80.9,86.9,92.8,70.5,-22.3,5.8,NONE
XRT,5,1.740809,TGT,Target Corporation,Retail - General,Retail Trade,LOSING,97,48.1,50.9,43.8,1,LEADER,92.1,92.5,90.7,79.7,-11.0,-1.8,NONE
XRT,6,1.72702,SBH,"Sally Beauty Holdings, Inc.",Retail - Specialty,Retail Trade,LOSING,135,37.6,39.8,34.3,3,FOLLOWER,62.1,33.2,88.9,75.6,-13.3,55.7,NONE
XRT,7,1.685851,FIVE,"Five Below, Inc.",Retail - General,Retail Trade,LOSING,97,48.1,50.9,43.8,3,LEADER,76.3,81.6,62.6,82.1,19.5,-19.0,NONE
XRT,8,1.674018,CART,Maplebear Inc.,Retail-Internet,Retail Trade,LOSING,96,41.5,51.0,27.3,1,FOLLOWER,72.1,59.4,81.4,81.5,0.1,22.0,NONE
XRT,9,1.662398,PAG,"Penske Automotive Group, Inc.",Retail/Whlsle-Automobile,Retail Trade,LOSING,130,40.4,41.8,38.3,2,LEADER,77.1,74.8,89.1,47.1,-42.1,14.3,NONE
XRT,10,1.659991,ETSY,"Etsy, Inc.",Retail-Internet,Retail Trade,LOSING,96,41.5,51.0,27.3,4,FOLLOWER,68.8,82.8,78.8,42.5,-36.3,-4.0,NONE
XRT,11,1.659299,LAD,"Lithia Motors, Inc.",Retail/Whlsle-Automobile,Retail Trade,LOSING,130,40.4,41.8,38.3,4,FOLLOWER,54.7,55.7,87.2,25.1,-62.2,31.5,NONE
