ticker,metric,period,current,revision_7d,source,fetched_at,record_type,up_7d,down_7d,up_30d,down_30d,revision_breadth_30d_pct,low,high,estimate_growth_pct
AME,eps,+1q,2.05053,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.01,2.1,8.49
AME,eps,0y,8.15222,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,8.09,8.23,9.7200006
AME,eps,+1y,8.80759,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,8.65,9.15,8.04
AME,revenue,0q,1956541490.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1918000000.0,1987000000.0,10.04
AME,revenue,+1q,2018921150.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1965420000.0,2082000000.0,6.670000399999999
AME,revenue,0y,8016598400.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,7928000000.0,8158170000.0,8.32
AME,revenue,+1y,8491026350.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,8324000000.0,8632000000.0,5.92
AMG,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMG,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMG,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMG,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMG,eps,0q,7.91847,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,7.66,8.1,46.91
AMG,eps,+1q,8.13568,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,7.4,8.74842,33.37
AMG,eps,0y,35.89238,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,34.3,37.32,37.78
AMG,eps,+1y,28.22333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,26.33,30.02,13.55
AMG,revenue,0q,590935500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,565000000.0,625653000.0,19.82
AMG,revenue,+1q,619811330.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,585000000.0,660939000.0,17.39
AMG,revenue,0y,2394739060.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2299900000.0,2505879000.0,15.439998999999998
AMG,revenue,+1y,2666594130.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2500000000.0,2864124000.0,11.350001
AMGN,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMGN,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMGN,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMGN,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMGN,eps,0q,5.61646,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4.99,6.28,-6.7
AMGN,eps,+1q,5.7428,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,5.43,6.13634,1.82
AMGN,eps,0y,22.3395,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,21.7,23.11,2.29
AMGN,eps,+1y,23.45927,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,21.43,25.27,5.0100002
AMGN,revenue,0q,9427460490.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,9096000000.0,9625600000.0,2.71
AMGN,revenue,+1q,9691519370.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,9492000000.0,10106614000.0,1.4099999
AMGN,revenue,0y,37756137430.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,37191000000.0,38641686000.0,2.73
AMGN,revenue,+1y,38689934970.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,36916000000.0,42388802000.0,2.47
AMH,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMH,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMH,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMH,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMH,eps,0q,0.15283,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.13437,0.17,-47.59
AMH,eps,+1q,0.15412,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.13427,0.17,-44.68
AMH,eps,0y,0.71351,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.5748,0.78573,-41.41
AMH,eps,+1y,0.65929,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.60971,0.70816,-7.6
AMH,revenue,0q,466462430.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,460530000.0,474847000.0,1.96
AMH,revenue,+1q,487745970.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,473000000.0,493284000.0,1.94
AMH,revenue,0y,1895844600.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1877736700.0,1910000000.0,2.47
AMH,revenue,+1y,1965611060.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1924100430.0,2028000000.0,3.68
AMKR,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMKR,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMKR,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMKR,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMKR,eps,0q,0.47463,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.46791,0.49,115.74
AMKR,eps,+1q,0.6221,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.58,0.71,21.98
AMKR,eps,0y,2.08195,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.96,2.2,38.799998
AMKR,eps,+1y,2.45195,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.3,2.74974,17.77
AMKR,revenue,0q,1803192010.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1773000000.0,1824900000.0,19.309999
AMKR,revenue,+1q,2098114750.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1999954000.0,2225400000.0,5.59
AMKR,revenue,0y,7617059750.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,7473200000.0,7827100000.0,13.55
AMKR,revenue,+1y,8484054450.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,8107300000.0,9072761650.0,11.3800004
AMN,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMN,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMN,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMN,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMN,eps,0q,0.18883,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.16,0.24,-37.060001
AMN,eps,+1q,0.17046,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.06,0.24,-56.28999999999999
AMN,eps,0y,2.66122,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.37,2.93,95.68
AMN,eps,+1y,1.08598,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.77,1.73,-59.19
AMN,revenue,0q,627797440.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,622446620.0,633000000.0,-4.62
AMN,revenue,+1q,618254870.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,607262050.0,623000000.0,-2.56
AMN,revenue,0y,3250773420.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3225398180.0,3257400000.0,19.06
AMN,revenue,+1y,2604518750.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2583700000.0,2636831000.0,-19.88
AMP,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMP,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMP,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMP,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMP,eps,0q,10.81417,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,10.41,11.58,18.71
AMP,eps,+1q,11.369,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,10.85,11.84,15.19
AMP,eps,0y,45.40308,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,43.76,47.15,15.560001000000002
AMP,eps,+1y,49.85385,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,47.06,51.75,9.8000005
AMP,revenue,0q,4830824620.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4746000000.0,4942000000.0,11.44
AMP,revenue,+1q,4937154290.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4821000000.0,5015000000.0,4.31
AMP,revenue,0y,19661046250.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,19326000000.0,20002000000.0,7.48
AMP,revenue,+1y,20687561500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,20038000000.0,21031000000.0,5.2199997
AMPL,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPL,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPL,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPL,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPL,eps,0q,-0.00952,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,-0.02,-0.00029,-195.2
AMPL,eps,+1q,0.02789,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.02,0.03,39.450002
AMPL,eps,0y,0.05043,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.04,0.07272,-15.95
AMPL,eps,+1y,0.13407,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.07,0.19,165.85001
AMPL,revenue,0q,98158980.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,97400000.0,99900000.0,17.879998999999998
AMPL,revenue,+1q,102579560.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,100800000.0,104062700.0,15.83
AMPL,revenue,0y,400658390.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,397500000.0,404100000.0,16.74
AMPL,revenue,+1y,461828530.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,432800000.0,478890470.0,15.27
AMPX,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPX,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPX,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPX,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMPX,eps,0q,-0.02125,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,-0.03,-0.01,57.49999999999999
AMPX,eps,+1q,-0.01143,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,-0.02,-0.01,61.9
AMPX,eps,0y,-0.06571,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,-0.1,-0.05,61.35
AMPX,eps,+1y,0.06,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.01,0.09,191.31
AMPX,revenue,0q,29272300.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,26500000.0,31493000.0,94.28
AMPX,revenue,+1q,33824000.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,31900000.0,36258000.0,57.86
AMPX,revenue,0y,132122800.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,130000000.0,136688000.0,80.96
AMPX,revenue,+1y,207310700.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,185000000.0,228800000.0,56.91
AMR,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMR,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMR,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMR,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMR,eps,0q,1.11,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.65,1.57,3.9211
AMR,eps,+1q,2.875,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.28,3.47,7.8452
AMR,eps,0y,6.38,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4.55,8.21,2.4449
AMR,eps,+1y,27.285,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,27.12,27.45,3.2766001
AMR,revenue,0q,590035140.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,567300000.0,631600000.0,7.23
AMR,revenue,+1q,550292320.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,447376960.0,615600000.0,4.46
AMR,revenue,0y,2270202880.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2155111540.0,2359400000.0,6.61
AMR,revenue,+1y,2685983500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2505134000.0,2846900000.0,18.31
AMRC,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRC,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRC,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRC,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRC,eps,0q,0.19983,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.16,0.22,-25.99
AMRC,eps,+1q,0.52628,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.46,0.59,49.55
AMRC,eps,0y,1.10186,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.03,1.24,22.43
AMRC,eps,+1y,1.65936,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.21,2.25,50.6
AMRC,revenue,0q,460715500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,426200000.0,496910510.0,-2.4500001
AMRC,revenue,+1q,587660860.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,568500000.0,605600000.0,11.73
AMRC,revenue,0y,2100992580.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2065071000.0,2127647370.0,8.74
AMRC,revenue,+1y,2283705970.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2181700000.0,2380000000.0,8.7
AMRZ,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRZ,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRZ,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRZ,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMRZ,eps,0q,0.94935,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.85058,1.01,21.71
AMRZ,eps,+1q,1.16327,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.07488,1.22,18.7
AMRZ,eps,0y,2.68435,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.37,2.86,25.44
AMRZ,eps,+1y,3.10658,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.76,3.38,15.73
AMRZ,revenue,0q,3355649000.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3261000000.0,3417626400.0,4.21
AMRZ,revenue,+1q,3826625090.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3737200000.0,3896000000.0,4.1300002000000005
AMRZ,revenue,0y,12450254050.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,12230000000.0,13141000000.0,5.38
AMRZ,revenue,+1y,13142878660.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,12760000000.0,13930000000.0,5.56
AMSC,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSC,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSC,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSC,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSC,eps,0q,0.20667,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.2,0.22,-28.73
AMSC,eps,+1q,0.23333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.22,0.25,16.669999999999998
AMSC,eps,0y,1.04667,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.02,1.07,-70.93
AMSC,eps,+1y,1.48333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.34,1.58,41.72
AMSC,revenue,0q,86166670.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,85600000.0,87100000.0,19.08
AMSC,revenue,+1q,87766670.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,85500000.0,89500000.0,33.26
AMSC,revenue,0y,360333330.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,357100000.0,365800000.0,20.45
AMSC,revenue,+1y,418033330.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,416000000.0,420900000.0,16.009999999999998
AMSF,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSF,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSF,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSF,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMSF,eps,0q,0.52333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.52,0.53,-1.26
AMSF,eps,+1q,0.53333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.52,0.55,-3.0299999
AMSF,eps,0y,2.08333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.05,2.1,-4.8699997
AMSF,eps,+1y,2.08333,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.95,2.2,0.0
AMSF,revenue,0q,83125500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,83000000.0,83251000.0,2.51
AMSF,revenue,+1q,84302500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,84000000.0,84605000.0,2.8399998
AMSF,revenue,0y,333316500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,332100000.0,334533000.0,5.06
AMSF,revenue,+1y,351915500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,348100000.0,355731000.0,5.58
AMT,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMT,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMT,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMT,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMT,eps,0q,1.54706,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.45,1.63,98.34
AMT,eps,+1q,1.57617,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.48,1.65,-13.4
AMT,eps,0y,6.59236,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,6.37,6.86,22.08
AMT,eps,+1y,6.85738,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,6.41,7.37,4.02
AMT,revenue,0q,2696770230.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2633000000.0,2742945000.0,2.6600001
AMT,revenue,+1q,2740384030.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2699391420.0,2760379000.0,0.8500000000000001
AMT,revenue,0y,10934517360.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,10884718870.0,10987554780.0,2.72
AMT,revenue,+1y,11278052400.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,11121773000.0,11548000000.0,3.1400003
AMTB,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMTB,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMTB,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMTB,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AMTB,eps,0q,0.3925,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.37,0.44,-31.14
AMTB,eps,+1q,0.475,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.43,0.53,21.790001
AMTB,eps,0y,1.81,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.76,1.9,4.62
AMTB,eps,+1y,2.165,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.9,2.35,19.610001
AMTB,revenue,0q,98636500.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,97577000.0,99350000.0,-10.6000006
AMTB,revenue,+1q,100117000.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,99024000.0,102064000.0,-10.31
AMTB,revenue,0y,397278750.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,394100000.0,401045000.0,-7.91
AMTB,revenue,+1y,416918000.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,407860000.0,421600000.0,4.94
AMTM,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMTM,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMTM,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMTM,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMTM,eps,0q,0.61103,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.58,0.65,9.11
AMTM,eps,+1q,0.67115,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.63,0.72232,6.529999999999999
AMTM,eps,0y,2.42388,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.35,2.50333,9.1800004
AMTM,eps,+1y,2.77544,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.46,3.0,14.499999999999998
AMTM,revenue,0q,3572288890.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3529325000.0,3623000000.0,0.32
AMTM,revenue,+1q,3855237780.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3782960000.0,3920000000.0,-1.78
AMTM,revenue,0y,14140543420.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,14027285000.0,14257740000.0,-1.7500000000000002
AMTM,revenue,+1y,14686669330.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,14397000000.0,14964050600.0,3.8599998
AMX,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMX,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMX,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMX,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMX,eps,0q,0.51577,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.452,0.61807,29.790001999999998
AMX,eps,+1q,0.4633,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.401,0.547,13.13
AMX,eps,0y,1.87972,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.72,2.016,18.21
AMX,eps,+1y,2.0929,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.87,2.34,11.3400005
AMX,revenue,0q,241876455110.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,238607320970.0,244129431680.0,3.46
AMX,revenue,+1q,244794928400.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,242807150000.0,246456384000.0,5.1
AMX,revenue,0y,971378955310.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,950951000000.0,995004000000.0,2.94
AMX,revenue,+1y,1016642151840.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,980369185550.0,1052325000000.0,4.66
AMZN,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMZN,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMZN,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMZN,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AMZN,eps,0q,1.81649,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.56,2.1,8.1199996
AMZN,eps,+1q,1.90861,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.45,2.22,-2.12
AMZN,eps,0y,8.68495,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,7.56,9.93,21.129998999999998
AMZN,eps,+1y,9.90343,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,7.75,11.53,14.029999000000002
AMZN,revenue,0q,195978593380.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,186000000000.0,200097700000.0,16.860001
AMZN,revenue,+1q,203970354620.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,194200000000.0,210748000000.0,13.209999999999999
AMZN,revenue,0y,823162665250.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,785000000000.0,839900000000.0,14.819999000000001
